Time_s,Tink_temp,Tqe,N,Gear,Vxx,TCOOL,Qa,P_int,Ign_angle_crk,VVT_in_crk,VVT_ex_crk,N_t,P_ext,VSP,CO,CO2,Nox,HC
995.8,39.528515,0.6006216,746.0,0,4.59,83.25,61.909958,304.0,2.25,0.0,0.06,4297.80539,2.0828068,0.034756386937923975,21.39723606,319.9747906,69.0015641,4019.050118
995.9,39.528515,0.6144042,746.0,0,4.59,83.25,61.909958,304.0,2.25,0.0,0.06,4310.569337,4.126088,0.0355539496273288,21.35945978,320.0648678,68.8811363,4025.974962
996.0,39.528515,0.6964394,746.125,0,4.591,83.25,61.9184358,304.0,2.175,0.002,0.056,4308.442012,3.688805,0.04030786302555209,21.26282629,320.4506327,68.7336431,4024.476321
996.1,39.528515,0.801401,746.475,0,4.604,83.25,62.0456034,304.0,1.5,0.02,0.02,4304.029783,3.7541348,0.04640448924734945,21.36642002,323.6178337,68.4759091,4009.935833
996.2,39.528515,0.8010413,739.5,0,4.64,83.25,62.50341,304.0,1.5,0.02,0.02,4264.319725,4.342103,0.04595025605214424,21.14234991,325.9461331,68.2108351,4006.062239
996.3,39.528515,0.8019881,739.5,0,4.64,83.25,62.50341,304.0,1.5,0.02,0.02,4266.341997,3.9914886,0.04600456748706048,21.1442227,326.9284952,68.0250952,3989.761352
996.4,39.528515,0.8336244,739.85,0,4.641,83.25,62.5330827,304.1,1.6125,0.018,0.024,4285.671761,1.1255114,0.047841958000427995,21.14342002,326.3072935,67.2898459,3975.755361
996.5,39.528515,0.779439,743.0,0,4.65,83.25,62.800137,305.0,2.625,0.0,0.06,4294.758851,3.4199351,0.0449226942811551,21.26213231,325.3661929,67.1474097,3973.492742
996.6,39.5288853,0.7692533,743.2,0,4.646,83.25,62.7407917,305.0,2.625,0.0,0.06,4283.518173,0.9393703,0.044347579247241406,20.80106959,325.34901,67.2150859,3964.285441
996.7,39.532218,0.672546,745.0,0,4.61,83.25,62.206684,305.0,2.625,0.0,0.06,4269.756222,3.6310254,0.03886629263547888,21.12367571,326.1059148,66.994794,3952.733849
996.8,39.532218,0.627222,745.0,0,4.61,83.25,62.206684,305.0,2.6625,0.002,0.056,4274.220977,1.889115,0.03624702815779193,20.72146572,327.0823181,66.9341177,3945.443623
996.9,39.532218,0.6265025,745.6,0,4.611,83.25,62.2257594,304.9,2.8125,0.018,0.022,4300.14282,3.5542055,0.03623460715371172,20.74362309,327.0067284,67.0502075,3938.290125
997.0,39.532218,0.6216174,750.775,0,4.622,83.25,62.4080352,303.9,1.125,0.0,0.04,4303.635835,0.5880997,0.036201604101160696,21.09110978,330.9446354,66.7208024,3957.062434
997.1,39.532218,0.6262186,748.75,0,4.64,83.25,62.50341,303.0,1.0875,0.002,0.038,4282.861591,3.4219043,0.036371201488502154,21.00397541,330.3382151,66.6887909,3913.449034
997.2,39.532218,0.5432372,748.675,0,4.637,83.25,62.4525426,303.1,0.75,0.02,0.02,4273.11792,1.4009469,0.03154842500646717,21.01307147,330.1708561,66.2602778,3930.344351
997.3,39.532218,0.5751194,748.0,0,4.61,83.25,61.994736,304.0,0.75,0.02,0.02,4279.105944,3.4632695,0.033369866165895636,20.97401991,328.8416311,66.1221118,3948.833686
997.4,39.532218,0.503213,747.925,0,4.609,83.25,61.9862582,304.0,0.75,0.02,0.02,4280.261528,1.0319484,0.029194749399885908,20.97100048,328.8703913,66.1106506,3962.759115
997.5,39.532218,0.514175,748.0,0,4.6,83.25,61.909958,303.9,0.8625,0.018,0.026,4282.940381,3.5476402,0.02983371963430444,20.96484576,329.0428033,66.2113645,3978.026037
997.6,39.5305678,0.6110155,754.75,0,4.6,83.25,61.909958,303.0,1.875,0.0,0.08,4273.012867,1.4134227,0.035772574644463234,20.93940127,328.0559703,66.2414593,3977.405542
997.7,39.515716,0.594658,754.75,0,4.6,83.25,61.909958,303.0,1.875,0.0,0.08,4290.845625,2.5276412,0.03481490681157387,20.94735622,328.0595626,66.6312225,4022.658237
997.8,39.515716,0.6046733,754.275,0,4.602,83.25,61.958706,303.0,1.9875,0.002,0.076,4277.740254,1.4577414,0.03537898387269218,21.0004782,328.0288319,66.6705582,4024.842654
997.9,39.515716,0.694811,750.0,0,4.62,83.25,62.397438,303.0,3.0,0.02,0.04,4267.287474,3.9002241,0.04042246543024774,20.99732631,327.7538993,66.6369955,4032.854897
998.0,39.515716,0.7031603,749.125,0,4.62,83.25,62.3783626,303.1,3.0,0.02,0.04,4276.952356,1.0145495,0.040860481771686843,20.96826794,327.1968229,66.8765297,4040.574741
998.1,39.515716,0.7803865,741.25,0,4.62,83.25,62.206684,304.0,3.075,0.018,0.042,4270.46533,2.888104,0.04487136733792796,20.72535014,322.5596738,67.2267847,4023.942661
998.2,39.515716,0.7973115,741.25,0,4.62,83.25,62.206684,304.0,3.75,0.0,0.06,4254.287158,1.0296505,0.045844536264087535,20.69028659,322.5616546,67.4688343,4021.174184
998.3,39.515716,0.780954,742.025,0,4.62,83.25,62.206684,304.0,3.75,0.0,0.06,4268.889534,3.2022786,0.04495094649589802,20.77205269,323.2331251,67.3436136,4046.085156
998.4,39.515716,0.7797991,749.0,0,4.62,83.25,62.206684,304.0,3.75,0.0,0.06,4257.123591,1.3146066,0.045306383500076874,21.1133725,329.3103715,67.2652445,4060.981375
998.5,39.515716,0.7679661,749.0,0,4.62,83.25,62.206684,304.0,3.6,0.002,0.056,4270.780489,2.2725586,0.04461888535349475,21.08118805,329.3121943,67.2939404,4079.019579
998.6,39.5161707,0.7557923,749.35,0,4.618,83.25,62.1854892,304.0,2.175,0.02,0.024,4276.059405,2.9196196,0.04393210613556894,20.9765912,329.1178924,67.2391188,4038.679069
998.7,39.520263,0.7629683,752.05,0,4.603,83.25,62.0159308,303.9,1.5,0.02,0.06,4290.582992,2.4042039,0.044509022781336643,20.78715422,327.8114447,67.128618,4005.952134
998.8,39.520263,0.7653914,748.0,0,4.63,83.25,62.206684,303.0,1.5,0.02,0.06,4297.017491,1.8920704,0.04440992354375021,21.12006787,333.2014047,66.9224423,3994.645896
998.9,39.520263,0.7741001,748.0,0,4.63,83.25,62.206684,303.0,1.5,0.02,0.06,4269.940064,2.4344062,0.04491522410130215,20.95682599,332.9788766,66.7399854,3950.505187
999.0,39.520263,0.7833965,748.2,0,4.6275,83.25,62.17595145,302.95,1.5,0.02,0.06,4270.675436,2.64631825,0.0454667781258104,20.84658436,332.5562175,66.99677265,3943.754701
999.1,39.520263,0.686102,750.2,0,4.6025,83.25,61.86862595,302.45,1.425,0.02,0.058,4268.574374,3.02221075,0.03992644056075336,20.59344357,329.4192613,66.91212915,3939.836322
999.2,39.520263,0.683016,751.8,0,4.5805,83.25,61.5973318,302.0,0.75,0.02,0.04,4267.116763,3.3362205,0.0398316271703557,20.3861953,326.8380089,66.8112717,3970.063945
999.3,39.520263,0.655242,749.8,0,4.5855,83.25,61.6503198,302.0,0.75,0.02,0.04,4271.450202,3.0932855,0.03811026887535575,20.46675177,328.8108756,66.5644887,3944.933737
999.4,39.520263,0.6606188,748.0,0,4.59,83.25,61.698009,302.0,0.75,0.02,0.04,4274.851295,2.7669647,0.0383307552182635,20.54531026,330.6131205,66.3298634,3914.840925
999.5,39.520263,0.70901,747.65,0,4.592,83.25,61.7488765,302.3,0.75,0.02,0.04,4268.889534,1.9222731,0.041119284371952315,20.54707702,330.3070848,66.1703959,3860.996588
999.6,39.5226614,0.6992598,744.5,0,4.61,83.25,62.206684,305.0,0.9375,0.018,0.042,4256.992274,2.834264,0.04038295669122302,20.3041269,327.5106372,65.747897,3911.164981
999.7,39.544247,0.6160896,744.5,0,4.61,83.25,62.206684,305.0,2.625,0.0,0.06,4267.523844,1.1251828,0.03557979399747121,20.32598674,327.5152544,65.7582802,3928.190885
999.8,39.544247,0.6532346,744.525,0,4.612,83.25,62.2363566,305.1,2.625,0.0,0.06,4255.153846,2.5424143,0.03772622189225043,20.36760114,327.4035236,65.9717093,3912.505429
999.9,39.544247,0.61643,744.3,0,4.632,83.25,62.5330827,305.9,2.625,0.0,0.06,4266.36826,2.2351338,0.03558988912149108,20.23307586,326.2046972,66.0212984,3909.660981
1000.0,39.544247,0.6147261,740.25,0,4.65,83.25,62.800137,305.0,2.625,0.0,0.06,4258.725649,2.222659,0.03529839171728548,20.10054369,324.7760218,66.2786066,3915.427698
1000.1,39.544247,0.599391,740.25,0,4.65,83.25,62.800137,305.0,2.625,0.0,0.06,4257.465013,2.5250143,0.03441782984294218,20.05521088,324.7793086,65.8242257,3945.569171
1000.2,39.544247,0.5934651,741.675,0,4.648,83.25,62.7810616,304.9,2.625,0.0,0.06,4254.050789,2.0017188,0.03414315692926959,20.01120742,325.8948863,65.7316935,3956.265579
1000.3,39.544247,0.5382387,754.5,0,4.63,83.25,62.609383,304.0,2.5125,0.002,0.058,4268.285479,2.5824651,0.031501339005046425,20.48221711,335.8668658,65.527235,3957.209963
1000.4,39.544247,0.521199,754.375,0,4.627,83.25,62.5479183,303.9,1.5,0.02,0.04,4270.727962,3.3355646,0.030499007777719505,20.29665351,334.6222641,65.6792089,3945.013162
1000.5,39.544247,0.5204039,753.25,0,4.6,83.25,61.994736,303.0,1.5,0.02,0.04,4269.624905,1.5936537,0.030407067094550898,19.7390867,328.0632428,65.61122575,3947.843548
1000.6,39.5442916,0.513248,753.25,0,4.6,83.25,61.994736,303.0,1.5375,0.02,0.04,4272.776497,1.4886007,0.02998894968339795,19.89719173,327.5618755,65.74545325,3930.913175
1000.7,39.544693,0.5106542,752.7,0,4.599,83.25,61.9544657,302.9,1.875,0.02,0.04,4275.61293,1.6015327,0.029815608262675077,19.25610165,328.3758292,65.871046,3935.782467
1000.8,39.544693,0.4670522,747.75,0,4.59,83.25,61.592033,302.0,1.875,0.02,0.04,4273.879554,3.1628831,0.027090479575590035,19.22684589,328.3362192,65.9397927,3948.135114
1000.9,39.544693,0.284732,747.75,0,4.59,83.25,61.592033,302.0,1.8,0.018,0.044,4258.200384,0.8047713,0.016515341177103758,19.18596711,327.68179,66.1611218,3945.713431
1001.0,39.544693,0.3198519,747.35,0,4.59,83.25,61.592033,302.1,1.2375,0.002,0.078,4257.832699,4.0427025,0.018542480169196778,19.20927759,328.7260028,66.0650624,3936.92085
1001.1,39.544693,0.5898112,743.75,0,4.59,83.25,61.592033,303.0,2.25,0.02,0.06,4259.85497,1.1301071,0.034027876144764296,19.36431434,331.3106786,66.0025076,3925.391972
1001.2,39.544693,0.178671,743.8,0,4.593,83.25,61.6534981,303.1,2.2125,0.02,0.056,4250.400194,1.02965,0.010308728258046844,19.36746168,330.8107121,66.256121,3911.901595
1001.3,39.544693,0.2125795,744.25,0,4.62,83.25,62.206684,304.0,1.875,0.02,0.02,4247.852657,1.148163,0.0122725574568814,19.29749635,328.6303516,66.3172467,3892.865799
1001.4,39.544693,0.2000465,744.25,0,4.62,83.25,62.206684,304.0,1.875,0.02,0.02,4226.999624,2.1071006,0.011549007149316021,19.41327169,328.6102949,66.268745,3882.647525
1001.5,39.544693,0.211463,744.325,0,4.619,83.25,62.1960864,304.0,1.8,0.018,0.026,4245.226331,1.1251827,0.01220933035266869,19.39053597,328.6063171,66.1795301,3875.228197
1001.6,39.5447158,0.2104406,745.0,0,4.61,83.25,62.100708,304.0,1.125,0.0,0.08,4241.208051,1.009953,0.01216131824735521,19.47989785,328.5779421,65.4881352,3902.290281
1001.7,39.544921,0.2022992,745.375,0,4.611,83.25,62.1113056,303.9,1.125,0.0,0.08,4241.602,1.0385143,0.011696713089821948,19.45329522,328.693245,65.168851,3873.080464
1001.8,39.544921,0.211841,748.75,0,4.62,83.25,62.206684,303.0,1.3125,0.0,0.074,4245.147541,1.295566,0.01230386911938704,19.54344586,329.6096324,65.2672903,3839.335898
1001.9,39.544921,0.2094744,749.2,0,4.615,83.25,62.1261439,302.9,3.0,0.0,0.02,4247.196076,1.2755403,0.012173727420430203,19.53131682,329.4719349,65.5378426,3866.45007
1002.0,39.544921,0.188175,753.25,0,4.57,83.25,61.401283,302.0,3.0,0.0,0.02,4265.632889,1.095309,0.01099501723664468,19.38813793,328.298081,65.3428008,3889.154197
1002.1,39.544921,0.1898979,753.25,0,4.57,83.25,61.401283,302.0,2.85,0.0,0.026,4261.53582,1.3041018,0.011095685844042132,19.4148623,328.8538259,65.592209,3903.151093
1002.2,39.544921,0.2036054,753.025,0,4.572,83.25,61.420358,302.1,1.5,0.0,0.08,4227.840049,2.988889,0.011893057986931946,19.16480797,329.0665089,65.3666457,3907.456392
1002.3,39.544921,0.1881469,751.15,0,4.588,83.25,61.572958,302.9,1.5,0.0,0.08,4255.469005,1.5286527,0.010962726720578546,19.14824091,329.0230242,65.4827384,3908.525919
1002.4,39.544921,0.1954359,751.075,0,4.574,83.25,61.4521505,302.1,1.5,0.0,0.08,4246.171808,3.7262297,0.011386296771667812,19.05889254,328.9292883,65.7569816,3914.534359
1002.5,39.544921,0.1995348,738.25,0,4.61,83.25,61.909958,303.0,1.5,0.0,0.08,4239.054463,0.4807487,0.011426598170007388,18.72481507,323.179473,66.0430972,3922.276663
1002.6,39.545947,0.177384,738.25,0,4.61,83.25,61.909958,303.0,1.5,0.0,0.08,4219.698436,3.5601152,0.010158106203973394,18.66388029,323.1810606,66.1652726,3925.782867
1002.7,39.555181,0.1768539,738.125,0,4.611,83.25,61.929033,303.1,1.5,0.0,0.08,4217.781218,1.0099526,0.010126034571781933,18.8202855,323.5995687,66.0948835,3933.826239
1002.8,39.555181,0.173768,737.0,0,4.62,83.25,62.100708,304.0,1.5,0.0,0.08,4200.946464,3.2676081,0.009934182632907814,18.94445601,327.115223,66.3333363,3944.193083
1002.9,39.555181,0.1868315,737.0,0,4.62,83.25,62.100708,304.0,1.5,0.0,0.08,4224.714721,2.3648086,0.010681012859560543,18.87176939,326.5724803,66.3919045,3954.423824
1003.0,39.555181,0.1679748,738.525,0,4.62,83.25,62.130381,303.8,2.2125,0.002,0.074,4234.195759,2.6080717,0.009622860355257242,18.98912438,326.7684756,66.3138674,3953.530248
1003.1,39.555181,0.1700574,752.25,0,4.62,83.25,62.397438,302.0,8.625,0.02,0.02,4252.05478,0.9964931,0.009923219106743826,19.31775263,330.5999959,66.6963411,3953.34325
1003.2,39.555181,0.1845218,752.25,0,4.62,83.25,62.397438,302.0,8.625,0.02,0.02,4258.3317,3.9511093,0.010767248301871975,19.36066704,330.5701757,66.813389,3947.59906
1003.3,39.555181,0.187418,752.025,0,4.62,83.25,62.3783626,302.0,8.625,0.02,0.02,4264.661148,0.611736,0.010932976808939966,19.38254208,330.4623201,66.7795817,3938.768884
1003.4,39.555181,0.1880996,750.3,0,4.619,83.25,62.1960864,302.1,8.625,0.02,0.02,4257.12359,3.7764584,0.010947568415403331,19.43046638,330.0351755,67.3110591,3923.23916
1003.5,39.555181,0.1960894,753.0,0,4.61,83.25,62.100708,303.0,8.625,0.02,0.02,4289.269828,3.353948,0.0114536509363107,19.64270005,334.2539665,67.6229688,3909.20552
1003.6,39.5516049,0.2136778,751.7,0,4.611,83.25,62.1113056,303.1,8.625,0.02,0.02,4287.851612,3.0847497,0.012459448041181178,19.56797536,333.7526313,67.9318735,3885.694181
1003.7,39.51942,0.2201146,740.0,0,4.62,83.25,62.206684,304.0,8.025,0.02,0.022,4273.354289,0.9012889,0.012635005027847243,19.53388089,329.2026753,68.1190104,3875.873115
1003.8,39.51942,0.2060477,741.175,0,4.619,83.25,62.206684,304.0,2.625,0.02,0.04,4258.147858,2.8244156,0.011846317892121731,19.54252446,329.7213081,68.2027188,3871.68104
1003.9,39.51942,0.2057067,751.75,0,4.61,83.25,62.206684,304.0,2.625,0.02,0.04,4264.083356,0.72237,0.011995454932995047,19.75424312,334.3833762,68.3452209,3869.581267
1004.0,39.51942,0.1980963,751.75,0,4.61,83.25,62.206684,304.0,2.625,0.02,0.04,4285.592971,0.49782,0.011551666713058288,19.74319079,334.3822338,68.4603475,3868.787085
1004.1,39.51942,0.212409,751.175,0,4.609,83.25,62.1854892,304.0,2.4375,0.02,0.04,4285.724287,0.5234266,0.012376814715263319,19.77703069,334.0226754,68.3067778,3872.101779
1004.2,39.51942,0.2112352,746.0,0,4.6,83.25,61.994736,304.0,0.75,0.02,0.04,4286.906134,0.753886,0.012223623569498267,19.50341929,330.7765698,68.5093025,3861.06307
1004.3,39.51942,0.1994972,746.0,0,4.6,83.25,61.994736,304.0,0.75,0.02,0.04,4287.851612,0.9968211,0.01154437648634749,19.59070305,330.7781627,68.4742641,3863.899198
1004.4,39.51942,0.190618,746.3,0,4.6,83.25,61.9862582,304.0,0.75,0.02,0.04,4297.516494,2.9698481,0.011034996497043186,19.51102638,330.7073765,68.137426,3881.187928
1004.5,39.51942,0.205783,748.025,0,4.601,83.25,61.929033,304.0,0.7875,0.018,0.044,4306.104582,1.2574843,0.011940443462029873,19.49183441,329.5941115,68.3111534,3836.299835
1004.6,39.5209596,0.2049878,739.25,0,4.61,83.25,62.100708,304.0,1.125,0.0,0.08,4291.239574,2.8956549,0.011754771657436502,19.31756266,325.3862789,68.3563024,3845.153568
1004.7,39.534816,0.197831,739.9,0,4.61,83.25,62.1113056,304.0,1.125,0.0,0.08,4303.924731,1.0946524,0.011354348582347983,19.30109386,326.3819374,68.1850501,3849.462172
1004.8,39.534816,0.1990427,745.75,0,4.61,83.25,62.206684,304.0,1.125,0.0,0.08,4300.668086,3.5735747,0.011514215825819936,19.59544384,330.9080193,67.8579714,3869.213342
1004.9,39.534816,0.2102509,745.75,0,4.61,83.25,62.206684,304.0,1.2,0.0,0.076,4296.833649,0.4958497,0.012162587425576951,19.59004661,331.5483154,67.9527889,3890.593839
1005.0,39.534816,0.2104211,746.45,0,4.608,83.25,62.1558165,303.8,1.875,0.0,0.04,4296.36091,1.275868,0.012183858832948036,19.59282175,331.8669227,68.0896527,3919.076211
1005.1,39.534816,0.1883836,752.75,0,4.59,83.25,61.698009,302.0,1.875,0.0,0.04,4297.49023,1.27357,0.0109998992056937,19.61107697,332.4594557,68.4191885,3949.678726
1005.2,39.534816,0.1987779,752.05,0,4.589,83.25,61.6874114,302.0,1.875,0.0,0.04,4307.654115,1.252888,0.011596038891165276,19.52861669,332.3621831,68.5889463,3969.702684
1005.3,39.534816,0.2121251,745.75,0,4.58,83.25,61.592033,302.0,1.8,0.002,0.038,4306.603584,1.4304933,0.012271006088008437,19.07983813,326.4736765,68.4081287,3985.027474
1005.4,39.534816,0.1948398,745.75,0,4.58,83.25,61.592033,302.0,1.125,0.02,0.02,4297.227598,2.7830513,0.011271086599305534,19.02303821,326.5641773,68.54791,3992.919682
1005.5,39.534816,0.2007464,745.075,0,4.583,83.25,61.6238255,302.2,1.125,0.02,0.02,4295.23159,0.8842181,0.011602260352709535,18.95380518,327.0332143,68.343234,3997.36726
1005.6,39.5335669,0.204836,739.35,0,4.609,83.25,61.909958,304.0,1.125,0.02,0.02,4271.83102,3.3667515,0.011747655791057233,19.18492839,331.0282881,68.246759,3989.568245
1005.7,39.522325,0.2054229,742.5,0,4.6,83.25,61.909958,304.0,1.2,0.018,0.022,4279.053418,0.3221838,0.011831509681183697,19.07754344,330.5867672,68.2750052,3946.904761
1005.8,39.522325,0.210705,742.5,0,4.6,83.25,61.909958,304.0,1.875,0.0,0.04,4267.471317,0.868788,0.012135736801368353,19.02218393,330.574392,68.0385925,3978.757392
1005.9,39.522325,0.210705,742.175,0,4.6,83.25,61.9184358,304.1,1.875,0.0,0.04,4267.313737,1.0733131,0.012130424862701085,18.96637736,329.9460064,67.8980767,3943.908202
1006.0,39.522325,0.2066156,739.25,0,4.6,83.25,61.994736,305.0,1.875,0.0,0.04,4265.133886,2.8247439,0.011848115833548325,18.78648721,324.4406674,67.6897914,3954.758986
1006.1,39.522325,0.169811,739.9,0,4.603,83.25,62.0456034,305.0,1.875,0.0,0.042,4258.778176,2.0217446,0.009746163579606297,18.64902666,325.1976481,67.3580559,3955.252633
1006.2,39.522325,0.1726887,745.75,0,4.63,83.25,62.50341,305.0,1.875,0.0,0.06,4268.390532,1.9288385,0.009989690465815985,19.17730662,331.9768493,67.1169174,3951.754862
1006.3,39.522325,0.2003488,745.75,0,4.63,83.25,62.50341,305.0,1.875,0.0,0.06,4306.629847,1.2870302,0.011589771057386348,18.97951104,330.965475,67.2510874,3950.89183
1006.4,39.522325,0.2129017,745.175,0,4.631,83.25,62.50341,304.9,1.875,0.0,0.06,4237.478667,3.2351073,0.012306434795857149,19.04704112,331.0916923,67.2714209,3940.340479
1006.5,39.522325,0.1844268,740.0,0,4.64,83.25,62.50341,304.0,1.8,0.002,0.058,4249.638559,0.897349,0.010586456079105057,18.85629929,327.5470162,67.3117641,3937.383699
1006.6,39.5217914,0.1938551,740.875,0,4.637,83.25,62.4737374,304.0,1.125,0.02,0.04,4237.084718,2.5161504,0.011140816493178895,18.8769467,328.0089476,67.1723993,3934.523128
1006.7,39.516989,0.183632,748.75,0,4.61,83.25,62.206684,304.0,1.35,0.018,0.042,4249.297137,2.4137243,0.010665471245562856,19.06722275,331.4110245,67.1215352,3913.065321
1006.8,39.516989,0.181095,747.725,0,4.61,83.25,62.1960864,304.0,3.375,0.0,0.06,4246.460704,1.279151,0.010503721800240456,19.12299397,331.4344372,67.1542972,3924.171436
1006.9,39.516989,0.158262,738.5,0,4.61,83.25,62.100708,304.0,3.225,0.002,0.058,4245.515227,1.4626655,0.009066131183619333,19.13790843,331.3989501,67.1076857,3896.094455
1007.0,39.516989,0.1595873,738.5,0,4.61,83.25,62.100708,304.0,1.875,0.02,0.04,4238.135249,2.996768,0.00914205176883657,19.05943787,330.3691184,66.9334721,3910.403946
1007.1,39.516989,0.171515,739.0,0,4.61,83.25,62.100708,304.0,1.875,0.02,0.04,4246.618284,2.0443973,0.009831989261272963,18.9380764,330.4265704,66.916283,3935.58673
1007.2,39.516989,0.1732378,743.5,0,4.61,83.25,62.100708,304.0,1.7625,0.018,0.042,4231.333063,3.0000514,0.009991219085291778,18.77212547,326.3631278,66.9428179,3953.306778
1007.3,39.516989,0.188743,743.825,0,4.609,83.25,62.081633,304.0,0.75,0.0,0.06,4229.914847,3.065053,0.010890215507288565,18.81852008,326.8869622,67.2187024,3964.860299
1007.4,39.516989,0.188743,746.75,0,4.6,83.25,61.909958,304.0,0.75,0.0,0.06,4231.858329,2.9412874,0.010933039935559757,19.00034728,330.8714294,66.9768363,3956.301068
1007.5,39.516989,0.1907688,746.75,0,4.6,83.25,61.909958,304.0,0.825,0.002,0.058,4246.775864,1.8822215,0.01105038549169406,19.09928168,330.879138,66.7967095,3986.193281
1007.6,39.5153858,0.2079219,746.475,0,4.604,83.25,61.9693032,304.0,1.5,0.02,0.04,4226.448096,2.2574574,0.012039552699383288,19.11470557,331.4068362,66.5965806,3973.999877
1007.7,39.500957,0.1992323,744.0,0,4.64,83.25,62.50341,304.0,1.5,0.02,0.04,4249.165821,1.3129655,0.011498138448101766,19.45307097,336.2294184,66.4071491,3956.299229
1007.8,39.500957,0.2080165,744.0,0,4.64,83.25,62.50341,304.0,1.6875,0.018,0.042,4226.448096,2.3339494,0.012005094136289952,19.48198123,336.355803,66.4598524,3942.299157
1007.9,39.500957,0.204268,744.225,0,4.638,83.25,62.4737374,304.0,3.375,0.0,0.06,4248.614292,1.9432838,0.01179232502653002,19.45408231,336.7380683,66.2379652,3932.031369
1008.0,39.500957,0.2041355,746.675,0,4.616,83.25,62.1452189,304.0,3.375,0.0,0.06,4240.787839,2.5237015,0.011823471176553808,19.085011,330.8202363,66.074145,3934.746636
1008.1,39.500957,0.2024507,750.5,0,4.58,83.25,61.592033,304.0,3.375,0.0,0.06,4249.428453,1.8887871,0.011785956362753097,19.14710858,332.1074302,66.0444761,3898.790599
1008.2,39.500957,0.1964486,750.5,0,4.58,83.25,61.592033,304.0,3.375,0.0,0.06,4234.615971,2.555874,0.01143653554729096,19.11924404,332.1421811,65.9596448,3922.195833
1008.3,39.500957,0.182306,750.95,0,4.578,83.25,61.5538826,303.7,3.375,0.0,0.06,4243.834378,2.789289,0.010619567589130756,18.99057967,333.2993085,65.7089033,3901.762891
1008.4,39.500957,0.1845022,755.0,0,4.56,83.25,61.210529,301.0,3.15,0.0,0.06,4246.224335,2.6743872,0.010805462243180785,19.06773124,334.5608999,65.6698741,3852.361263
1008.5,39.500957,0.2051578,755.0,0,4.56,83.25,61.210529,301.0,1.125,0.0,0.06,4263.820723,1.6671908,0.012015167633741141,18.91459604,334.8677595,65.659103,3897.01289
1008.6,39.5011353,0.2097393,755.0,0,4.56,83.25,61.210529,301.0,1.125,0.0,0.06,4224.530877,1.8480787,0.012283485438445546,18.78089669,330.0009481,65.455719,3874.161294
1008.7,39.50274,0.1798834,754.0,0,4.568,83.25,61.3398171,301.4,1.125,0.0,0.06,4191.360372,1.4863029,0.01052100635626757,18.61652578,330.2422399,65.6585357,3874.403046
1008.8,39.50274,0.1881751,744.95,0,4.638,83.25,62.4928128,305.0,1.1625,0.0,0.056,4223.795506,3.0575022,0.01087386982165589,18.55762852,334.593071,65.4295167,3868.721994
1008.9,39.50274,0.1859039,744.5,0,4.62,83.25,62.397438,305.0,1.5,0.0,0.02,4234.143232,1.8635087,0.010736137187393663,18.86533866,335.3755969,65.5649481,3836.587886
1009.0,39.50274,0.211463,744.5,0,4.62,83.25,62.397438,305.0,1.5,0.0,0.02,4228.339051,2.8789115,0.012212200917021247,18.74056294,336.1924014,65.2727135,3844.213392
1009.1,39.50274,0.211463,744.7,0,4.619,83.25,62.367765,304.9,1.5,0.0,0.02,4237.89888,2.6376184,0.0122154815619956,18.5415928,335.6375489,65.3299244,3847.134753
1009.2,39.50274,0.2105163,746.5,0,4.61,83.25,62.100708,304.0,1.5,0.0,0.02,4239.159516,2.0411137,0.012190187618278656,18.54355885,335.9333777,65.2684892,3866.114867
1009.3,39.50274,0.201996,745.85,0,4.613,83.25,62.1409782,304.0,2.0625,0.002,0.022,4240.603996,2.5210754,0.011686625117773497,18.57987298,335.1070877,65.3520614,3890.778842
1009.4,39.50274,0.2011441,740.0,0,4.64,83.25,62.50341,304.0,7.125,0.02,0.04,4229.232002,2.0125526,0.01154606152804861,18.42400013,333.2736226,65.5181777,3907.5758
1009.5,39.50274,0.195143,740.0,0,4.64,83.25,62.50341,304.0,7.125,0.02,0.04,4239.317096,1.9518186,0.011201586746854569,18.36975519,333.3142902,65.4692981,3931.23441
1009.6,39.5023991,0.2086982,739.8,0,4.637,83.25,62.50341,304.0,7.125,0.02,0.04,4235.561449,2.5194335,0.01197644377005675,18.3132486,334.1492126,65.6171056,3940.937803
1009.7,39.499331,0.1955786,738.0,0,4.61,83.25,62.50341,304.0,6.675,0.018,0.042,4226.920834,1.5677189,0.011196248893926418,18.18954121,332.3460635,65.8924804,3946.676827
1009.8,39.499331,0.1955596,738.0,0,4.61,83.25,62.50341,304.0,2.625,0.0,0.06,4223.5854,2.0437406,0.011195161204736577,18.08112943,332.1325162,65.8081624,3923.705734
1009.9,39.499331,0.209191,738.7,0,4.61,83.25,62.4737374,304.1,2.625,0.002,0.056,4225.896567,3.6333236,0.011986874116751098,18.10175856,332.175865,65.6875603,3950.864784
1010.0,39.499331,0.209191,745.0,0,4.61,83.25,62.206684,304.9,2.4,0.02,0.022,4248.220343,0.7791644,0.012089104124786205,18.25582131,332.714198,65.6930607,3922.148191
1010.1,39.499331,0.2090395,745.0,0,4.61,83.25,62.206684,304.0,0.375,0.02,0.04,4242.783847,1.656686,0.012080348971481782,17.62954505,328.4868755,65.7148288,3919.16321
1010.2,39.499331,0.2064075,744.975,0,4.61,83.25,62.1960864,304.0,0.375,0.02,0.04,4244.858645,1.7650219,0.011927845965407557,17.69279831,328.6870792,65.5685292,3894.916091
